id,split,locale,label,secondary,is_fallback,text,review_status
train-0910,train-single,en,longevity,,0,I sincerely hope for longevity for my elders—this matters deeply to me.,template-reviewed
train-0911,train-ambiguous,zh,reunion,,1,今天穿蓝色衣服 2,template-reviewed
train-0912,train-single,zh,courage,,0,今年最想看到坚持自己的选择，愿好事慢慢发生。,template-reviewed
train-0913,train-mixed,en,courage,joy,0,"I want to see standing by my choice, together with sharing delight.",template-reviewed
train-0914,train-single,zh,safety,,0,我希望岁岁康宁。谢谢此刻的自己。,template-reviewed
train-0915,train-single,en,joy,,0,Please weave a wish for finding happiness starting today.,template-reviewed
train-0916,train-ambiguous,zh,reunion,,1,今天穿蓝色衣服 4,template-reviewed
train-0917,train-single,en,reunion,,0,My heart asks for loved ones together.,template-reviewed
train-0918,train-single,zh,abundance,,0,今年最想看到事业有成，送给我在意的人。,template-reviewed
train-0919,train-single,zh,abundance,,0,愿灵感丰沛，一直记在心里。,template-reviewed
train-0920,train-mixed,zh,courage,reunion,0,此刻我盼望重新出发，还想把祝福送给与故友重逢。,template-reviewed
train-0921,train-single,en,longevity,,0,I want to see growing old together for everyone I care about.,template-reviewed
train-0922,train-ambiguous,en,safety,,1,I wrote a short note 1,template-reviewed
train-0923,train-ambiguous,zh,reunion,,1,桌上放着一本书 1,template-reviewed
train-0924,train-single,zh,reunion,,0,我希望团聚有期，送给我在意的人。,template-reviewed
train-0925,train-single,en,longevity,,0,I want to see a lasting friendship for everyone I care about.,template-reviewed
train-0926,train-single,en,safety,,0,Let this wish carry a calm life starting today.,template-reviewed
train-0927,train-single,zh,joy,,0,把这个心愿送给未来：笑容常在，也送给每一个努力的人。,template-reviewed
train-0928,train-single,zh,joy,,0,我的愿望是日日欢喜。,template-reviewed
train-0929,train-ambiguous,en,longevity,,1,I wrote a short note 3,template-reviewed
train-0930,train-single,en,courage,,0,May there be finding my courage.,template-reviewed
train-0931,train-mixed,zh,courage,abundance,0,我的愿望是不惧风雨，同时盼望收获满满。,template-reviewed
train-0932,train-single,en,joy,,0,My simple wish is finding happiness in the days ahead.,template-reviewed
train-0933,train-single,en,reunion,,0,This year I hope for gathering around one table starting today.,template-reviewed
train-0934,train-single,zh,abundance,,0,请替我织下收获满满。谢谢此刻的自己。,template-reviewed
train-0935,train-single,zh,longevity,,0,想对明天说：初心长存，不负每一次等待。,template-reviewed
train-0936,train-ambiguous,en,joy,,1,the window faces east 4,template-reviewed
train-0937,train-single,en,abundance,,0,My heart asks for prosperity through the seasons as good things unfold.,template-reviewed
train-0938,train-single,zh,longevity,,0,真心期待福寿安康，愿好事慢慢发生。,template-reviewed
train-0939,train-single,en,courage,,0,My simple wish is growing resilient.,template-reviewed
train-0940,train-ambiguous,en,longevity,,1,there are three cups 1,template-reviewed
train-0941,train-single,en,joy,,0,Please weave a wish for finding happiness starting today.,template-reviewed
train-0942,train-single,en,abundance,,0,I sincerely hope for abundant harvest with gratitude for this moment.,template-reviewed
train-0943,train-mixed,en,reunion,abundance,0,"I want to see a joyful reunion, and also effort bearing fruit.",template-reviewed
train-0944,train-ambiguous,en,joy,,1,I wrote a short note 3,template-reviewed
train-0945,train-single,zh,safety,,0,请替我织下健康安稳，不负每一次等待。,template-reviewed
train-0946,train-ambiguous,zh,longevity,,1,桌上放着一本书 1,template-reviewed
train-0947,train-mixed,en,safety,abundance,0,Let this wish carry a calm life; I also hope for rewarding results.,template-reviewed
train-0948,train-ambiguous,en,abundance,,1,the window faces east 4,template-reviewed
train-0949,train-single,zh,abundance,,0,愿望很简单，四季富足，也送给每一个努力的人。,template-reviewed
train-0950,train-mixed,en,courage,reunion,0,"My heart asks for courage to move forward, and also coming home soon.",template-reviewed
train-0951,train-single,zh,abundance,,0,愿灵感丰沛，一直记在心里。,template-reviewed
train-0952,train-single,zh,joy,,0,请替我织下幸福相伴，一直记在心里。,template-reviewed
train-0953,train-mixed,zh,safety,abundance,0,把这个心愿送给未来：出入平安，也愿努力结出果实。,template-reviewed
train-0954,train-single,en,reunion,,0,I want to see seeing those I miss for the people close to me.,template-reviewed
train-0955,train-ambiguous,en,courage,,1,the window faces east 4,template-reviewed
train-0956,train-single,en,joy,,0,May there be joy every day and I will keep it in my heart.,template-reviewed
train-0957,train-single,en,reunion,,0,I want to see loved ones together for the people close to me.,template-reviewed
train-0958,train-ambiguous,en,joy,,1,the room is quiet 3,template-reviewed
train-0959,train-single,zh,reunion,,0,此刻我盼望家人围坐。,template-reviewed
train-0960,train-single,en,safety,,0,This year I hope for calm life in the days ahead.,template-reviewed
train-0961,train-mixed,zh,abundance,longevity,0,我希望收获满满，还想把祝福送给情谊长久。,template-reviewed
train-0962,train-mixed,zh,joy,courage,0,愿望很简单，心里明亮；更希望内心坚定。,template-reviewed
train-0963,train-single,en,safety,,0,This year I hope for gentle protection after every patient wait.,template-reviewed
train-0964,train-mixed,en,joy,safety,0,"I want to see sharing delight, and also peace at home.",template-reviewed
train-0965,train-mixed,zh,safety,longevity,0,此刻我盼望被温柔守护，还想把祝福送给情谊长久。,template-reviewed
train-0966,train-single,zh,safety,,0,我希望被温柔守护。,template-reviewed
train-0967,train-mixed,en,joy,longevity,0,"For tomorrow, I wish for finding happiness, while carrying a lasting friendship.",template-reviewed
train-0968,train-single,zh,longevity,,0,请替我织下情谊长久。谢谢此刻的自己。,template-reviewed
train-0969,train-mixed,en,abundance,reunion,0,"My simple wish is effort bearing fruit, together with our family reunites.",template-reviewed
train-0970,train-ambiguous,zh,longevity,,1,窗外有三棵树 3,template-reviewed
train-0971,train-single,zh,reunion,,0,此刻我盼望家人围坐。,template-reviewed
train-0972,train-single,en,reunion,,0,I want to see a festival together for the people close to me.,template-reviewed
train-0973,train-mixed,en,joy,reunion,0,Let this wish carry lasting happiness; I also hope for loved ones together.,template-reviewed
train-0974,train-mixed,en,safety,courage,0,"I want to see safe travels, and also finding my courage.",template-reviewed
train-0975,train-single,zh,longevity,,0,请替我织下陪伴到老。谢谢此刻的自己。,template-reviewed
train-0976,train-single,zh,joy,,0,愿望很简单，笑容常在。谢谢此刻的自己。,template-reviewed
train-0977,train-mixed,zh,reunion,abundance,0,真心期待一家团圆，也愿事业有成。,template-reviewed
train-0978,train-mixed,zh,reunion,courage,0,愿早日回家；更希望内心坚定。,template-reviewed
train-0979,train-single,en,courage,,0,"For tomorrow, I wish for standing by my choice as good things unfold.",template-reviewed
train-0980,train-single,en,safety,,0,My simple wish is my family stays safe for the people close to me.,template-reviewed
train-0981,train-single,en,reunion,,0,Let this wish carry a joyful reunion for the people close to me.,template-reviewed
train-0982,train-ambiguous,zh,safety,,1,今天穿蓝色衣服 2,template-reviewed
train-0983,train-mixed,en,abundance,safety,0,"Please weave a wish for effort bearing fruit, together with my family stays safe.",template-reviewed
train-0984,train-ambiguous,en,longevity,,1,the room is quiet 2,template-reviewed
train-0985,train-ambiguous,en,abundance,,1,I wrote a short note 3,template-reviewed
train-0986,train-single,en,safety,,0,I wish for safe travels starting today.,template-reviewed
train-0987,train-single,zh,safety,,0,把这个心愿送给未来：家人平安，在新的日子里。,template-reviewed
train-0988,train-single,zh,courage,,0,我希望内心坚定，送给我在意的人。,template-reviewed
train-0989,train-single,en,joy,,0,Let this wish carry sharing delight and I will keep it in my heart.,template-reviewed
train-0990,train-ambiguous,zh,joy,,1,这是一段普通描述 1,template-reviewed
train-0991,train-single,en,reunion,,0,"For tomorrow, I wish for gathering around one table.",template-reviewed
train-0992,train-single,zh,safety,,0,此刻我盼望一路顺遂，这是我最珍重的期待。,template-reviewed
train-0993,train-ambiguous,zh,joy,,1,我在学习一门新语言 1,template-reviewed
train-0994,train-single,en,abundance,,0,My heart asks for plentiful life for everyone I care about.,template-reviewed
train-0995,train-single,en,safety,,0,My heart asks for my family stays safe starting today.,template-reviewed
train-0996,train-mixed,en,longevity,reunion,0,"I want to see many meaningful years, together with a joyful reunion.",template-reviewed
train-0997,train-single,zh,safety,,0,此刻我盼望被温柔守护，从今天开始。,template-reviewed
train-0998,train-single,en,safety,,0,I want to see safe travels in the days ahead.,template-reviewed
train-0999,train-mixed,en,safety,abundance,0,"Please weave a wish for peace at home, together with an abundant harvest.",template-reviewed
train-1000,train-mixed,zh,abundance,joy,0,愿五谷丰登，也愿心里明亮。,template-reviewed
train-1001,train-ambiguous,zh,reunion,,1,桌上放着一本书 2,template-reviewed
train-1002,train-mixed,zh,reunion,safety,0,请替我织下团聚有期，也愿旅途顺利。,template-reviewed
train-1003,train-single,en,abundance,,0,I sincerely hope for thriving home as good things unfold.,template-reviewed
train-1004,train-single,en,safety,,0,I sincerely hope for calm life.,template-reviewed
train-1005,train-single,zh,safety,,0,愿旅途顺利，送给我在意的人。,template-reviewed
train-1006,train-single,en,joy,,0,I wish for many reasons to smile in the days ahead.,template-reviewed
train-1007,train-single,zh,courage,,0,想对明天说：勇敢向前，从今天开始。,template-reviewed
train-1008,train-single,zh,reunion,,0,真心期待与故友重逢，在新的日子里。,template-reviewed
train-1009,train-single,en,courage,,0,My heart asks for overcoming this challenge for the people close to me.,template-reviewed
train-1010,train-mixed,zh,courage,safety,0,愿望很简单，坚持自己的选择；更希望出入平安。,template-reviewed
train-1011,train-single,en,joy,,0,Let this wish carry joy every day as good things unfold.,template-reviewed
train-1012,train-mixed,zh,longevity,joy,0,此刻我盼望情谊长久，同时盼望生活有趣。,template-reviewed
train-1013,train-single,en,reunion,,0,May there be coming home soon after every patient wait.,template-reviewed
train-1014,train-single,zh,longevity,,0,愿望很简单，陪伴到老，也送给每一个努力的人。,template-reviewed
train-1015,train-single,en,abundance,,0,"For tomorrow, I wish for effort bearing fruit after every patient wait.",template-reviewed
train-1016,train-single,zh,joy,,0,想对明天说：心里明亮，送给我在意的人。,template-reviewed
train-1017,train-single,en,safety,,0,"For tomorrow, I wish for everyone stays well for the people close to me.",template-reviewed
train-1018,train-single,zh,longevity,,0,把这个心愿送给未来：福寿安康，这是我最珍重的期待。,template-reviewed
train-1019,train-ambiguous,zh,safety,,1,这是一段普通描述 3,template-reviewed
train-1020,train-single,en,joy,,0,Let this wish carry wonderful news for the people close to me.,template-reviewed
train-1021,train-single,zh,abundance,,0,把这个心愿送给未来：灵感丰沛，这是我最珍重的期待。,template-reviewed
train-1022,train-single,en,joy,,0,I wish for lasting happiness after every patient wait.,template-reviewed
train-1023,train-single,en,joy,,0,My heart asks for playful life and I will keep it in my heart.,template-reviewed
train-1024,train-mixed,zh,abundance,courage,0,请替我织下家业兴旺，也愿拥有勇气。,template-reviewed
train-1025,train-single,en,courage,,0,I sincerely hope for steady heart.,template-reviewed
train-1026,train-single,en,abundance,,0,Please weave a wish for plentiful life as good things unfold.,template-reviewed
train-1027,train-single,zh,courage,,0,想对明天说：勇敢向前，从今天开始。,template-reviewed
train-1028,train-single,zh,longevity,,0,此刻我盼望美好延续，从今天开始。,template-reviewed
train-1029,train-ambiguous,zh,safety,,1,桌上放着一本书 4,template-reviewed
train-1030,train-single,zh,reunion,,0,此刻我盼望一家团圆。,template-reviewed
train-1031,train-single,en,joy,,0,May there be a bright heart after every patient wait.,template-reviewed
train-1032,train-single,en,reunion,,0,I sincerely hope for gathering around one table in the days ahead.,template-reviewed
train-1033,train-mixed,en,longevity,courage,0,"Please weave a wish for longevity for my elders, and also standing by my choice.",template-reviewed
train-1034,train-mixed,zh,reunion,abundance,0,真心期待家人围坐；更希望五谷丰登。,template-reviewed
train-1035,train-single,en,safety,,0,My simple wish is health and safety—this matters deeply to me.,template-reviewed
train-1036,train-single,zh,longevity,,0,真心期待福寿安康，愿好事慢慢发生。,template-reviewed
train-1037,train-single,en,abundance,,0,May there be an abundant harvest as good things unfold.,template-reviewed
train-1038,train-single,zh,reunion,,0,愿与故友重逢，从今天开始。,template-reviewed
train-1039,train-single,zh,longevity,,0,我的愿望是初心长存，在新的日子里。,template-reviewed
train-1040,train-single,zh,longevity,,0,真心期待情谊长久，愿好事慢慢发生。,template-reviewed
train-1041,train-single,zh,courage,,0,我的愿望是勇敢向前，不负每一次等待。,template-reviewed
train-1042,train-mixed,en,safety,courage,0,May there be a calm life; I also hope for a brave new start.,template-reviewed
train-1043,train-ambiguous,en,safety,,1,this is an ordinary sentence 2,template-reviewed
train-1044,train-single,zh,longevity,,0,愿望很简单，家族故事代代相传，愿好事慢慢发生。,template-reviewed
train-1045,train-ambiguous,en,joy,,1,I wrote a short note 4,template-reviewed
train-1046,train-single,en,longevity,,0,My simple wish is growing old together and I will keep it in my heart.,template-reviewed
train-1047,train-single,zh,joy,,0,想对明天说：分享喜悦，送给我在意的人。,template-reviewed
train-1048,train-ambiguous,en,courage,,1,there are three cups 3,template-reviewed
train-1049,train-single,zh,reunion,,0,把这个心愿送给未来：再见想念的人，也送给每一个努力的人。,template-reviewed
train-1050,train-single,en,abundance,,0,My simple wish is rewarding results starting today.,template-reviewed
train-1051,train-single,en,safety,,0,My simple wish is peace at home with gratitude for this moment.,template-reviewed
train-1052,train-single,en,abundance,,0,I wish for abundant inspiration—this matters deeply to me.,template-reviewed
train-1053,train-single,zh,reunion,,0,我的愿望是家人围坐，不负每一次等待。,template-reviewed
train-1054,train-single,zh,reunion,,0,此刻我盼望早日回家。,template-reviewed
train-1055,train-single,en,abundance,,0,Let this wish carry effort bearing fruit starting today.,template-reviewed
train-1056,train-single,en,courage,,0,Please weave a wish for growing resilient in the days ahead.,template-reviewed
train-1057,train-single,en,abundance,,0,I sincerely hope for effort bearing fruit.,template-reviewed
train-1058,train-single,en,joy,,0,Let this wish carry a bright heart for the people close to me.,template-reviewed
train-1059,train-single,zh,reunion,,0,愿亲人常相聚，从今天开始。,template-reviewed
train-1060,train-single,en,reunion,,0,This year I hope for our family reunites and I will keep it in my heart.,template-reviewed
train-1061,train-single,en,reunion,,0,My heart asks for seeing those I miss.,template-reviewed
train-1062,train-ambiguous,zh,safety,,1,今天穿蓝色衣服 1,template-reviewed
train-1063,train-mixed,zh,longevity,courage,0,把这个心愿送给未来：岁月绵长；更希望内心坚定。,template-reviewed
train-1064,train-single,zh,abundance,,0,真心期待生活丰足，愿好事慢慢发生。,template-reviewed
train-1065,train-single,en,safety,,0,Let this wish carry everyone stays well in the days ahead.,template-reviewed
train-1066,train-single,en,longevity,,0,Please weave a wish for growing old together with gratitude for this moment.,template-reviewed
train-1067,train-single,en,joy,,0,I sincerely hope for sharing delight—this matters deeply to me.,template-reviewed
train-1068,train-ambiguous,en,courage,,1,the room is quiet 1,template-reviewed
train-1069,train-single,zh,joy,,0,愿收获快乐，愿好事慢慢发生。,template-reviewed
train-1070,train-ambiguous,en,longevity,,1,this is an ordinary sentence 2,template-reviewed
train-1071,train-single,en,safety,,0,I want to see health and safety and I will keep it in my heart.,template-reviewed
train-1072,train-single,en,courage,,0,"For tomorrow, I wish for courage to move forward and I will keep it in my heart.",template-reviewed
train-1073,train-ambiguous,zh,abundance,,1,今天穿蓝色衣服 3,template-reviewed
train-1074,train-single,zh,abundance,,0,此刻我盼望五谷丰登，从今天开始。,template-reviewed
train-1075,train-single,zh,longevity,,0,我希望美好延续。,template-reviewed
train-1076,train-single,zh,abundance,,0,真心期待生活丰足，愿好事慢慢发生。,template-reviewed
train-1077,train-single,zh,joy,,0,真心期待幸福相伴，这是我最珍重的期待。,template-reviewed
train-1078,train-single,en,abundance,,0,This year I hope for abundant harvest for everyone I care about.,template-reviewed
train-1079,train-single,en,safety,,0,"For tomorrow, I wish for peaceful journey as good things unfold.",template-reviewed
train-1080,train-mixed,en,joy,abundance,0,"I sincerely hope for a playful life, while carrying abundant inspiration.",template-reviewed
train-1081,train-ambiguous,zh,joy,,1,今天穿蓝色衣服 3,template-reviewed
train-1082,train-single,zh,safety,,0,今年最想看到岁岁康宁，愿好事慢慢发生。,template-reviewed
train-1083,train-ambiguous,zh,longevity,,1,我在学习一门新语言 2,template-reviewed
train-1084,train-single,zh,longevity,,0,真心期待陪伴到老，愿好事慢慢发生。,template-reviewed
train-1085,train-single,zh,joy,,0,请替我织下生活有趣，一直记在心里。,template-reviewed
train-1086,train-single,en,safety,,0,I wish for health and safety with gratitude for this moment.,template-reviewed
train-1087,train-mixed,en,courage,joy,0,"May there be growing resilient, while carrying lasting happiness.",template-reviewed
train-1088,train-single,zh,safety,,0,真心期待出入平安，从今天开始。,template-reviewed
train-1089,train-single,zh,longevity,,0,把这个心愿送给未来：陪伴到老，这是我最珍重的期待。,template-reviewed
train-1090,train-single,en,courage,,0,I sincerely hope for standing by my choice and I will keep it in my heart.,template-reviewed
train-1091,train-single,zh,safety,,0,我的愿望是一路顺遂，也送给每一个努力的人。,template-reviewed
train-1092,train-single,zh,reunion,,0,此刻我盼望一家团圆。,template-reviewed
train-1093,train-single,zh,joy,,0,今年最想看到分享喜悦，从今天开始。,template-reviewed
train-1094,train-mixed,zh,reunion,longevity,0,愿望很简单，一家团圆，也愿岁月绵长。,template-reviewed
train-1095,train-mixed,en,abundance,safety,0,"Please weave a wish for an abundant harvest, and also health and safety.",template-reviewed
train-1096,train-single,en,reunion,,0,May there be gathering around one table after every patient wait.,template-reviewed
train-1097,train-mixed,en,abundance,courage,0,"My heart asks for success in my work, together with a steady heart.",template-reviewed
train-1098,train-ambiguous,en,courage,,1,the room is quiet 2,template-reviewed
train-1099,train-ambiguous,en,joy,,1,there are three cups 1,template-reviewed
train-1100,train-single,en,joy,,0,I want to see finding happiness for the people close to me.,template-reviewed
train-1101,train-single,zh,reunion,,0,愿望很简单，亲人常相聚，不负每一次等待。,template-reviewed
train-1102,train-single,zh,reunion,,0,我希望一家团圆，送给我在意的人。,template-reviewed
train-1103,train-single,en,abundance,,0,Let this wish carry an abundant harvest—this matters deeply to me.,template-reviewed
train-1104,train-single,zh,reunion,,0,请替我织下与故友重逢，送给我在意的人。,template-reviewed
train-1105,train-single,zh,joy,,0,把这个心愿送给未来：收获快乐，也送给每一个努力的人。,template-reviewed
train-1106,train-single,en,courage,,0,Let this wish carry finding my courage after every patient wait.,template-reviewed
train-1107,train-single,en,safety,,0,I wish for my family stays safe in the days ahead.,template-reviewed
train-1108,train-mixed,zh,joy,courage,0,今年最想看到幸福相伴，同时盼望重新出发。,template-reviewed
train-1109,train-ambiguous,zh,safety,,1,窗外有三棵树 1,template-reviewed
train-1110,train-single,en,abundance,,0,I want to see a plentiful life and I will keep it in my heart.,template-reviewed
train-1111,train-single,zh,courage,,0,想对明天说：拥有勇气，从今天开始。,template-reviewed
train-1112,train-single,en,joy,,0,Please weave a wish for lasting happiness starting today.,template-reviewed
train-1113,train-ambiguous,zh,abundance,,1,桌上放着一本书 1,template-reviewed
train-1114,train-mixed,zh,longevity,reunion,0,真心期待初心长存；更希望一家团圆。,template-reviewed
train-1115,train-mixed,en,longevity,joy,0,"My heart asks for longevity for my elders, and also a bright heart.",template-reviewed
train-1116,train-single,en,courage,,0,Let this wish carry finding my courage after every patient wait.,template-reviewed
train-1117,train-mixed,en,longevity,joy,0,"I sincerely hope for family stories lasting generations, while carrying lasting happiness.",template-reviewed
train-1118,train-ambiguous,en,reunion,,1,I wrote a short note 1,template-reviewed
train-1119,train-single,zh,abundance,,0,愿收获满满，一直记在心里。,template-reviewed
train-1120,train-single,zh,courage,,0,想对明天说：坚持自己的选择，一直记在心里。,template-reviewed
train-1121,train-single,zh,longevity,,0,真心期待陪伴到老，愿好事慢慢发生。,template-reviewed
train-1122,train-single,en,safety,,0,Please weave a wish for health and safety as good things unfold.,template-reviewed
train-1123,train-single,en,reunion,,0,I wish for meeting old friends again starting today.,template-reviewed
train-1124,train-single,zh,abundance,,0,请替我织下灵感丰沛。谢谢此刻的自己。,template-reviewed
train-1125,train-single,zh,reunion,,0,我的愿望是一家团圆，不负每一次等待。,template-reviewed
train-1126,train-single,zh,safety,,0,想对明天说：一路顺遂，一直记在心里。,template-reviewed
train-1127,train-mixed,zh,reunion,joy,0,想对明天说：再见想念的人，还想把祝福送给幸福相伴。,template-reviewed
train-1128,train-single,zh,longevity,,0,此刻我盼望初心长存，从今天开始。,template-reviewed
train-1129,train-single,zh,safety,,0,想对明天说：一路顺遂，一直记在心里。,template-reviewed
train-1130,train-single,en,courage,,0,This year I hope for steady heart in the days ahead.,template-reviewed
train-1131,train-single,zh,courage,,0,想对明天说：内心坚定，从今天开始。,template-reviewed
train-1132,train-single,zh,reunion,,0,愿望很简单，亲人常相聚，不负每一次等待。,template-reviewed
train-1133,train-single,zh,courage,,0,把这个心愿送给未来：成长得更坚韧，也送给每一个努力的人。,template-reviewed
train-1134,train-single,en,longevity,,0,This year I hope for longevity for my elders as good things unfold.,template-reviewed
train-1135,train-single,zh,courage,,0,请替我织下不惧风雨，愿好事慢慢发生。,template-reviewed
train-1136,train-ambiguous,zh,reunion,,1,这是一段普通描述 4,template-reviewed
train-1137,train-mixed,en,reunion,joy,0,Let this wish carry a festival together; I also hope for finding happiness.,template-reviewed
train-1138,train-single,zh,joy,,0,把这个心愿送给未来：收获快乐，也送给每一个努力的人。,template-reviewed
train-1139,train-single,en,longevity,,0,Please weave a wish for growing old together with gratitude for this moment.,template-reviewed
train-1140,train-single,zh,reunion,,0,今年最想看到家人围坐，在新的日子里。,template-reviewed
train-1141,train-single,zh,safety,,0,愿家人平安，送给我在意的人。,template-reviewed
train-1142,train-single,zh,reunion,,0,想对明天说：团聚有期，从今天开始。,template-reviewed
train-1143,train-ambiguous,zh,reunion,,1,窗外有三棵树 4,template-reviewed
train-1144,train-ambiguous,en,abundance,,1,there are three cups 4,template-reviewed
train-1145,train-single,en,safety,,0,"For tomorrow, I wish for gentle protection starting today.",template-reviewed
train-1146,train-single,en,abundance,,0,My simple wish is abundant inspiration and I will keep it in my heart.,template-reviewed
train-1147,train-single,en,reunion,,0,My heart asks for meeting old friends again for the people close to me.,template-reviewed
train-1148,train-single,zh,longevity,,0,愿望很简单，情谊长久，也送给每一个努力的人。,template-reviewed
train-1149,train-single,zh,reunion,,0,愿望很简单，再见想念的人。谢谢此刻的自己。,template-reviewed
train-1150,train-ambiguous,en,abundance,,1,there are three cups 2,template-reviewed
train-1151,train-single,en,reunion,,0,I wish for loved ones together after every patient wait.,template-reviewed
train-1152,train-ambiguous,zh,reunion,,1,桌上放着一本书 3,template-reviewed
train-1153,train-single,zh,joy,,0,此刻我盼望分享喜悦，在新的日子里。,template-reviewed
train-1154,train-mixed,en,courage,abundance,0,"I wish for a steady heart, and also effort bearing fruit.",template-reviewed
train-1155,train-mixed,zh,safety,courage,0,我希望被温柔守护，还想把祝福送给跨过难关。,template-reviewed
train-1156,train-single,en,longevity,,0,Let this wish carry many meaningful years as good things unfold.,template-reviewed
train-1157,train-single,en,reunion,,0,Please weave a wish for meeting old friends again.,template-reviewed
train-1158,train-single,zh,safety,,0,愿出入平安，送给我在意的人。,template-reviewed
train-1159,train-single,zh,safety,,0,请替我织下旅途顺利，不负每一次等待。,template-reviewed
train-1160,train-ambiguous,zh,joy,,1,今天穿蓝色衣服 1,template-reviewed
train-1161,train-mixed,zh,abundance,safety,0,想对明天说：生活丰足，同时盼望生活安定。,template-reviewed
train-1162,train-single,zh,safety,,0,请替我织下出入平安，不负每一次等待。,template-reviewed
train-1163,train-ambiguous,zh,courage,,1,今天穿蓝色衣服 4,template-reviewed
train-1164,train-single,zh,abundance,,0,真心期待收获满满，愿好事慢慢发生。,template-reviewed
train-1165,train-mixed,en,longevity,reunion,0,May there be growing old together; I also hope for loved ones together.,template-reviewed
train-1166,train-single,zh,abundance,,0,把这个心愿送给未来：生活丰足，这是我最珍重的期待。,template-reviewed
train-1167,train-ambiguous,zh,courage,,1,桌上放着一本书 2,template-reviewed
train-1168,train-single,en,longevity,,0,I wish for lasting friendship—this matters deeply to me.,template-reviewed
train-1169,train-single,zh,safety,,0,把这个心愿送给未来：出入平安，在新的日子里。,template-reviewed
train-1170,train-single,en,abundance,,0,My simple wish is prosperity through the seasons and I will keep it in my heart.,template-reviewed
train-1171,train-single,zh,joy,,0,请替我织下笑容常在，一直记在心里。,template-reviewed
train-1172,train-single,zh,longevity,,0,我希望岁月绵长。,template-reviewed
train-1173,train-single,en,abundance,,0,Please weave a wish for rewarding results for the people close to me.,template-reviewed
train-1174,train-single,zh,longevity,,0,想对明天说：长辈长寿，不负每一次等待。,template-reviewed
train-1175,train-single,en,longevity,,0,Let this wish carry a purpose that endures for the people close to me.,template-reviewed
train-1176,train-single,zh,courage,,0,我希望勇敢向前，送给我在意的人。,template-reviewed
train-1177,train-single,en,abundance,,0,This year I hope for effort bearing fruit in the days ahead.,template-reviewed
train-1178,train-mixed,zh,longevity,joy,0,请替我织下初心长存；更希望日日欢喜。,template-reviewed
train-1179,train-ambiguous,zh,safety,,1,这是一段普通描述 1,template-reviewed
train-1180,train-single,en,safety,,0,Please weave a wish for peace at home for everyone I care about.,template-reviewed
train-1181,train-ambiguous,zh,courage,,1,窗外有三棵树 3,template-reviewed
train-1182,train-single,zh,abundance,,0,今年最想看到事业有成，送给我在意的人。,template-reviewed
train-1183,train-single,en,abundance,,0,I sincerely hope for effort bearing fruit.,template-reviewed
train-1184,train-single,zh,safety,,0,真心期待旅途顺利，从今天开始。,template-reviewed
train-1185,train-mixed,zh,reunion,longevity,0,今年最想看到亲人常相聚，还想把祝福送给情谊长久。,template-reviewed
train-1186,train-single,zh,abundance,,0,把这个心愿送给未来：四季富足，这是我最珍重的期待。,template-reviewed
train-1187,train-single,zh,longevity,,0,愿福寿安康，一直记在心里。,template-reviewed
train-1188,train-mixed,zh,joy,courage,0,愿望很简单，日日欢喜，也愿坚持自己的选择。,template-reviewed
train-1189,train-single,en,joy,,0,May there be wonderful news after every patient wait.,template-reviewed
train-1190,train-single,en,courage,,0,I wish for overcoming this challenge starting today.,template-reviewed
train-1191,train-single,zh,longevity,,0,想对明天说：美好延续，不负每一次等待。,template-reviewed
train-1192,train-single,zh,abundance,,0,我希望家业兴旺。,template-reviewed
train-1193,train-single,en,reunion,,0,Please weave a wish for meeting old friends again.,template-reviewed
train-1194,train-single,en,courage,,0,I want to see a brave new start starting today.,template-reviewed
train-1195,train-single,en,courage,,0,I wish for strength through storms in the days ahead.,template-reviewed
train-1196,train-ambiguous,zh,longevity,,1,我在学习一门新语言 1,template-reviewed
train-1197,train-single,zh,abundance,,0,我的愿望是努力结出果实，从今天开始。,template-reviewed
train-1198,train-ambiguous,en,safety,,1,the window faces east 2,template-reviewed
train-1199,train-single,en,longevity,,0,I wish for family stories lasting generations and I will keep it in my heart.,template-reviewed
train-1200,train-single,zh,abundance,,0,愿望很简单，收获满满，也送给每一个努力的人。,template-reviewed
train-1201,train-single,zh,safety,,0,今年最想看到被温柔守护，送给我在意的人。,template-reviewed
train-1202,train-single,zh,courage,,0,愿望很简单，不惧风雨，一直记在心里。,template-reviewed
train-1203,train-single,en,courage,,0,My simple wish is overcoming this challenge after every patient wait.,template-reviewed
train-1204,train-single,en,joy,,0,This year I hope for sharing delight as good things unfold.,template-reviewed
train-1205,train-mixed,en,longevity,courage,0,Let this wish carry growing old together; I also hope for a brave new start.,template-reviewed
train-1206,train-mixed,zh,abundance,safety,0,把这个心愿送给未来：家业兴旺，也愿旅途顺利。,template-reviewed
train-1207,train-single,zh,abundance,,0,今年最想看到努力结出果实，不负每一次等待。,template-reviewed
train-1208,train-ambiguous,zh,longevity,,1,窗外有三棵树 1,template-reviewed
train-1209,train-mixed,en,longevity,safety,0,"I wish for a purpose that endures, together with my family stays safe.",template-reviewed
train-1210,train-single,zh,joy,,0,此刻我盼望心里明亮，在新的日子里。,template-reviewed
train-1211,train-single,en,safety,,0,Please weave a wish for safe travels.,template-reviewed
train-1212,train-ambiguous,en,safety,,1,the window faces east 1,template-reviewed
train-1213,train-ambiguous,en,abundance,,1,I wrote a short note 4,template-reviewed
